property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
80903,-37.981124,145.223624,18 Grace Avenue,Dandenong,6420000,house,2010,3,1,1,SC_112,1002.0,19888,1567.0,53.0,0,hospital_119,605.0,S_183,877.0
3798,-37.81907,144.876867,7 Finlay Street,Yarraville,6894000,house,2014,3,1,2,SC_033,2779.0,19996,1204.0,16.0,0,hospital_056,3002.0,S_201,2760.0
84816,-37.87654495,144.97781369999998,25b Thackeray Street,Elwood,9000000,house,2009,3,2,1,SC_054,910.0,19955,1533.0,16.0,0,hospital_103,2155.0,S_017,902.0
63783,-37.78284454,145.2860107,1a Arthur Place,Croydon,5856000,house,2009,3,1,0,SC_022,1826.0,19878,1480.0,49.0,0,hospital_164,3854.0,S_181,1529.0
95189,-37.930502000000004,145.042323,22 Gilmour Road,Bentleigh,11790000,house,2015,3,1,1,SC_046,1061.0,19937,651.0,36.0,0,hospital_110,563.0,S_107,1222.0
65077,-37.804545000000005,145.322034,10 DERBY ROAD,Kilsyth,5980000,house,2012,2,1,2,SC_022,3480.0,19877,2361.0,53.0,0,hospital_113,5546.0,S_224,1062.0
12446,-37.698867,144.757468,17 Meade Way,Sydenham,5175000,house,2015,3,1,1,SC_048,4046.9999999999995,20000,1493.0,39.0,0,hospital_057,8501.0,S_163,714.0
27418,-37.584598,144.92989,6 PENOLA PLACE,Craigieburn,3570000,house,2012,3,2,2,SC_005,1392.0,40221,2253.0,46.0,0,hospital_104,7405.0,S_178,1108.0
57644,-37.81251144,145.1583099,14 Larch Street,Blackburn,6300000,house,2008,2,1,1,SC_002,1387.0,19898,1114.0,35.0,0,hospital_060,2285.0,S_202,2021.9999999999998
46437,-37.695589,145.153953,11 Balmoral Circuit,Eltham,5840000,house,2015,4,2,3,SC_051,2493.0,19987,2071.0,44.0,0,hospital_075,4366.0,S_051,1987.0
57752,-37.812518,145.16466,1A Goodwin Street,Blackburn,10500000,house,2014,2,1,1,SC_002,970.0,19899,1273.0,36.0,0,hospital_060,2397.0,S_202,1625.0
77357,-37.933558000000005,145.165106,1/4 Dendy Court,Mulgrave,6682000,house,2015,2,1,1,SC_073,3547.0,19913,2049.0,43.0,0,hospital_076,4125.0,S_067,2071.0
18162,-37.673559000000004,144.919102,132 Riggall Street,Broadmeadows,2224000,house,2013,3,1,2,SC_072,2553.0,20030,1057.0,37.0,0,hospital_104,2548.0,S_153,552.0
13375,-37.702807,144.743154,66 Jade Way,Hillside,5460000,house,2015,5,2,2,SC_048,3360.0,20000,2739.0,39.0,0,hospital_057,8983.0,S_163,1262.0
4060,-37.835101,144.873168,11 Percy Street,Newport,5985000,house,2010,3,3,1,SC_033,2504.0,19995,1227.0,19.0,0,hospital_141,3442.0,S_056,2349.0
26563,-37.583031,144.922277,33 Hurlingham Way,Craigieburn,3780000,house,2014,3,2,1,SC_005,955.0,40221,2796.0,46.0,0,hospital_104,7534.0,S_178,1600.0
92928,-38.011348999999996,145.089097,2/10 Nepean Highway,Aspendale,12750000,house,2012,3,1,2,SC_003,4477.0,19863,545.0,43.0,0,hospital_001,2713.0,S_119,423.0
14997,-37.73765945,144.9093018,13 Windsor Avenue,Strathmore,5720000,house,2009,2,1,1,SC_082,524.0,20036,1476.0,24.0,0,hospital_184,637.0,S_197,771.0
60716,-37.839318,145.18496299999998,38 Woodcrest Road,Vermont,7740000,house,2015,4,1,1,SC_088,2275.0,19899,2264.0,36.0,0,hospital_192,2532.0,S_066,1844.0
27978,-37.595872,144.928754,91 Dianne Avenue,Craigieburn,4248000,house,2015,4,2,2,SC_110,1010.9999999999999,40221,1445.0,46.0,0,hospital_104,6147.0,S_178,507.0
93956,-38.071118,145.121993,474 Station Street,Bonbeach,6375000,house,2012,3,2,1,SC_070,5642.0,19858,422.0,55.0,0,hospital_043,8781.0,S_077,1943.0
76008,-37.906115,145.088556,27 Eastgate St,Oakleigh,8850000,house,2009,3,2,1,SC_087,2063.0,19917,640.0,34.0,0,hospital_166,1710.0,S_010,1840.0
17589,-37.712938,144.91704,675 Pascoe Vale Road,Glenroy,6640000,house,2010,3,1,1,SC_082,2551.0,20033,683.0,31.0,0,hospital_184,3434.0,S_209,986.0
32245,-37.73400116,145.00254819999998,20 Olver Street,Preston,6400000,house,2009,4,2,2,SC_103,624.0,20012,550.0,28.0,0,hospital_139,1872.0,S_085,349.0
27356,-37.602644,144.932319,6 Clacton Court,Craigieburn,5746000,house,2012,3,1,1,SC_110,830.0,40221,975.0,46.0,0,hospital_104,5451.0,S_005,772.0
92382,-37.97805,145.06831699999998,61 Nepean Highway,Mentone,6000000,house,2011,2,1,3,SC_003,1977.0,19865,507.0,38.0,0,hospital_133,394.0,S_011,648.0
59692,-37.82458115,145.1892395,24 Lucknow Street,Mitcham,2240000,house,2009,3,1,2,SC_088,1032.0,19900,770.0,39.0,0,hospital_010,1630.0,S_202,1147.0
81714,-37.996626,145.23405400000001,12 Kanooka Grove,Doveton,3300000,house,2014,2,1,0,SC_077,1572.0,19888,2259.0,53.0,0,hospital_119,1841.0,S_184,1866.0
57644,-37.81251144,145.1583099,14 Larch Street,Blackburn,6300000,house,2008,2,1,1,SC_002,1387.0,19898,1114.0,35.0,0,hospital_060,2285.0,S_202,2021.9999999999998
46437,-37.695589,145.153953,11 Balmoral Circuit,Eltham,5840000,house,2015,4,2,3,SC_051,2493.0,19987,2071.0,44.0,0,hospital_075,4366.0,S_051,1987.0
57752,-37.812518,145.16466,1A Goodwin Street,Blackburn,10500000,house,2014,2,1,1,SC_002,970.0,19899,1273.0,36.0,0,hospital_060,2397.0,S_202,1625.0
77357,-37.933558,145.165106,1/4 Dendy Court,Mulgrave,6682000,house,2015,2,1,1,SC_073,3547.0,19913,2049.0,43.0,0,hospital_076,4125.0,S_067,2071.0
18162,-37.673559,144.919102,132 Riggall Street,Broadmeadows,2224000,house,2013,3,1,2,SC_072,2553.0,20030,1057.0,37.0,0,hospital_104,2548.0,S_153,552.0
13375,-37.702807,144.743154,66 Jade Way,Hillside,5460000,house,2015,5,2,2,SC_048,3360.0,20000,2739.0,39.0,0,hospital_057,8983.0,S_163,1262.0
4060,-37.835101,144.873168,11 Percy Street,Newport,5985000,house,2010,3,3,1,SC_033,2504.0,19995,1227.0,19.0,0,hospital_141,3442.0,S_056,2349.0
26563,-37.583031,144.922277,33 Hurlingham Way,Craigieburn,3780000,house,2014,3,2,1,SC_005,955.0,40221,2796.0,46.0,0,hospital_104,7534.0,S_178,1600.0
92928,-38.011349,145.089097,2/10 Nepean Highway,Aspendale,12750000,house,2012,3,1,2,SC_003,4477.0,19863,545.0,43.0,0,hospital_001,2713.0,S_119,423.0
14997,-37.73765945,144.9093018,13 Windsor Avenue,Strathmore,5720000,house,2009,2,1,1,SC_082,524.0,20036,1476.0,24.0,0,hospital_184,637.0,S_197,771.0
60716,-37.839318,145.184963,38 Woodcrest Road,Vermont,7740000,house,2015,4,1,1,SC_088,2275.0,19899,2264.0,36.0,0,hospital_192,2532.0,S_066,1844.0
27978,-37.595872,144.928754,91 Dianne Avenue,Craigieburn,4248000,house,2015,4,2,2,SC_110,1010.9999999999999,40221,1445.0,46.0,0,hospital_104,6147.0,S_178,507.0
93956,-38.071118,145.121993,474 Station Street,Bonbeach,6375000,house,2012,3,2,1,SC_070,5642.0,19858,422.0,55.0,0,hospital_043,8781.0,S_077,1943.0
76008,-37.906115,145.088556,27 Eastgate St,Oakleigh,8850000,house,2009,3,2,1,SC_087,2063.0,19917,640.0,34.0,0,hospital_166,1710.0,S_010,1840.0
17589,-37.712938,144.91704,675 Pascoe Vale Road,Glenroy,6640000,house,2010,3,1,1,SC_082,2551.0,20033,683.0,31.0,0,hospital_184,3434.0,S_209,986.0
32245,-37.73400116,145.0025482,20 Olver Street,Preston,6400000,house,2009,4,2,2,SC_103,624.0,20012,550.0,28.0,0,hospital_139,1872.0,S_085,349.0
27356,-37.602644,144.932319,6 Clacton Court,Craigieburn,5746000,house,2012,3,1,1,SC_110,830.0,40221,975.0,46.0,0,hospital_104,5451.0,S_005,772.0
92382,-37.97805,145.068317,61 Nepean Highway,Mentone,6000000,house,2011,2,1,3,SC_003,1977.0,19865,507.0,38.0,0,hospital_133,394.0,S_011,648.0
59692,-37.82458115,145.1892395,24 Lucknow Street,Mitcham,2240000,house,2009,3,1,2,SC_088,1032.0,19900,770.0,39.0,0,hospital_010,1630.0,S_202,1147.0
81714,-37.996626,145.234054,12 Kanooka Grove,Doveton,3300000,house,2014,2,1,0,SC_077,1572.0,19888,2259.0,53.0,0,hospital_119,1841.0,S_184,1866.0
91545,-37.97935104,145.0403595,30 Rosemary Road,Beaumaris,13200000,house,2009,3,3,1,SC_079,3364.0,19866,1884.0,35.0,0,hospital_055,1029.0,S_011,1952.0
65111,-37.805473,145.307699,121 Colchester Road,Kilsyth,7174000,house,2014,3,1,2,SC_022,2279.0,19877,2344.0,53.0,0,hospital_164,4590.0,S_224,438.0
75580,-37.908131,145.080139,1/4 Eleebana Avenue,Hughesdale,10595000,house,2016,3,1,2,SC_087,2198.0,19917,1123.0,34.0,0,hospital_159,1945.0,S_010,1587.0
2260,-37.789483,144.879325,40 Madden Street,Maidstone,9435000,house,2014,3,1,0,SC_043,1635.0,20023,1470.0,19.0,0,hospital_056,728.0,S_149,1635.0
67944,-37.84653,145.009297,2/37A Canterbury Road,Toorak,20230000,house,2016,2,2,1,SC_038,670.0,19946,622.0,22.0,0,hospital_132,846.0,S_115,392.0
14106,-37.760746,144.8968506,23 Brunel Street,Aberfeldie,8739000,house,2009,3,2,2,SC_085,1560.0,20037,1782.0,21.0,0,hospital_068,1599.0,S_049,1540.0
29947,-37.768368,145.009492,33 Oamaru Street,Northcote,16120000,house,2016,4,2,2,SC_001,2843.0,20015,1193.0,22.0,0,hospital_035,624.0,S_105,1993.0
74925,-37.892952,145.050212,27A Madden Avenue,Carnegie,4017000,house,2010,3,2,1,SC_041,1176.0,19942,789.0,32.0,0,hospital_126,2839.0,S_015,800.0
59381,-37.811541,145.199531,1-3 Dawe Road,Mitcham,6008000,house,2013,2,1,2,SC_088,1957.0,19900,980.0,39.0,0,hospital_010,493.0,S_202,2469.0
50067,-37.772505,145.101133,23 Walter Street,Bulleen,8520000,house,2014,3,1,2,SC_009,1114.0,19935,3952.0,28.0,0,hospital_193,1241.0,S_154,1111.0
21548,-37.764311,144.968798,78 Stewart Street,Brunswick,12740000,house,2016,3,1,0,SC_030,3913.0,19967,792.0,23.0,0,hospital_144,911.0,S_074,986.0
49413,-37.807919,145.100409,324 Union Road,Balwyn,24000000,house,2015,4,1,2,SC_020,2238.0,19896,1358.0,34.0,0,hospital_117,1477.0,S_136,425.0
35074,-37.699231,145.021829,5 Daleglen Street,Reservoir,6795000,house,2015,2,1,2,SC_047,4440.0,20008,1000.9999999999999,37.0,0,hospital_025,2726.0,S_155,2910.0
16088,-37.70372,144.894899,44 Bluebell Crescent,Gowanbrae,4300000,house,2011,3,1,1,SC_010,1350.0,20032,1968.0,33.0,0,hospital_184,4387.0,S_209,2575.0
42663,-37.74328613,145.0713654,9 Douglas Street,Rosanna,9440000,house,2009,3,1,1,SC_017,1411.0,19936,462.0,30.0,0,hospital_066,1577.0,S_100,1786.0
66947,-37.75113678,145.3562164,111 Anderson Street,Lilydale,3150000,house,2009,2,1,2,SC_084,3802.0,19876,893.0,58.0,0,hospital_151,172.0,S_233,940.0
86226,-37.9084549,145.0070496,17 Byron Street,Brighton,22620000,house,2009,4,2,1,SC_046,4415.0,19952,557.0,20.0,0,hospital_126,1392.0,S_151,301.0
30047,-37.765554,145.00272,4 Salisbury Grove,Northcote,11600000,house,2012,3,1,0,SC_103,2892.0,20015,524.0,22.0,0,hospital_035,539.0,S_105,1614.0
7340,-37.730941,144.824175,22a Bundeena Avenue,Kealba,4760000,house,2013,3,2,1,SC_107,1532.0,20002,2629.0,33.0,0,hospital_005,3389.0,S_222,1809.0
37527,-37.644294,145.028921,5 Sutherland Court,Epping,4511000,house,2011,3,1,2,SC_062,5054.0,20005,907.0,44.0,0,hospital_053,1363.0,S_196,1809.0
23964,-37.694978,144.966763,13 Brian Street,Fawkner,3136000,house,2013,3,1,2,SC_030,4416.0,19961,941.0,36.0,0,hospital_139,3731.0,S_161,963.0
84965,-37.877517,144.980287,44 Addison Street,Elwood,11340000,house,2014,4,2,2,SC_015,984.0,19955,1326.0,16.0,0,hospital_103,2138.0,S_017,1014.9999999999999
85825,-37.890307,145.006079,76 Downshire Road,Elsternwick,16380000,house,2015,3,1,2,SC_015,3280.0,19953,731.0,19.0,0,hospital_116,605.0,S_193,368.0
59067,-37.825975,145.167566,6 Patterson Street,Nunawading,8880000,house,2010,4,2,2,SC_002,811.0,19899,879.0,36.0,0,hospital_060,1275.0,S_202,795.0
24221,-37.697372,144.975325,25 Claremont Street,Fawkner,4785000,house,2011,3,1,1,SC_030,4487.0,19961,1495.0,36.0,0,hospital_139,3010.0,S_161,1737.0
37383,-37.658061000000004,145.027138,4 Ayers Court,Epping,3850000,house,2014,3,2,2,SC_062,5192.0,20005,684.0,44.0,0,hospital_053,1184.0,S_229,1177.0
67293,-37.754368,145.336999,27 Rouke street,Lilydale,9730000,house,2016,4,2,2,SC_084,2073.0,19876,951.0,58.0,0,hospital_151,1732.0,S_233,1214.0
18079,-37.66807175,144.9461212,12 EDMUND STREET,Dallas,3640000,house,2009,3,1,2,SC_072,2855.0,19960,229.0,40.0,0,hospital_104,2979.0,S_153,2427.0
90592,-37.96417618,145.0523377,35 Churchill Avenue,Cheltenham,9632000,house,2008,3,2,2,SC_079,1945.0,19866,337.0,35.0,0,hospital_082,569.0,S_023,607.0
71719,-37.855351,145.241086,60 Chartwell Drive,Wantirna,9520000,house,2015,3,1,1,SC_032,4863.0,19870,2820.0,50.0,0,hospital_179,1361.0,S_226,2223.0
40385,-37.69891,145.053999,32 Arthur Street,Bundoora,8206000,house,2016,4,2,2,SC_047,4880.0,19984,2947.0,35.0,0,hospital_037,430.0,S_155,79.0
83233,-37.886837,145.243118,53 Frudal Crescent,Knoxfield,5220000,house,2013,3,2,2,SC_073,5467.0,19868,4616.0,55.0,0,hospital_002,4128.0,S_027,1627.0
46819,-37.732282,145.137925,2/2a Porter Street,Eltham,4300000,house,2013,3,1,1,SC_009,5495.0,19987,2260.0,44.0,0,hospital_075,4136.0,S_194,2613.0
67005,-37.7609,145.364152,13 Summit Road,Lilydale,4125000,house,2010,3,1,3,SC_084,4430.0,19876,1566.0,58.0,0,hospital_113,833.0,S_233,1287.0
80189,-37.994229,145.159293,38 Callistemon Avenue,Keysborough,4545000,house,2008,3,1,2,SC_057,1243.0,19889,3346.0,50.0,0,hospital_096,1030.0,S_079,1162.0
26016,-37.5885582,144.9289856,22 Willmott Drive,Craigieburn,3900000,house,2009,3,1,1,SC_016,1420.0,40221,1943.0,46.0,0,hospital_104,6958.0,S_178,750.0
29070,-37.80648041,144.9944611,56 Park Street,Abbotsford,1520000,house,2009,2,1,2,SC_068,2172.0,19976,226.0,10.0,0,hospital_134,983.0,S_076,361.0
6449,-37.777444,144.812797,21 Westgate Avenue (Albion),Albion,5550000,house,2011,3,1,3,SC_102,1907.0,20004,1048.0,28.0,0,hospital_174,1736.0,S_080,1846.0
18641,-37.668171,144.92308,3 Tawonga Street,Broadmeadows,4810000,house,2013,3,1,1,SC_072,1940.0,44817,840.0,40.0,0,hospital_104,1959.0,S_153,1111.0
67658,-37.75497818,145.3402405,7 Kidgell Street,Lilydale,3064000,house,2008,3,2,1,SC_084,2342.0,19876,660.0,58.0,0,hospital_151,1459.0,S_233,922.0
12110,-37.697677,144.758339,10 Kontek Way,Sydenham,5160000,house,2014,4,2,2,SC_048,4198.0,20000,1447.0,39.0,0,hospital_057,8564.0,S_163,679.0
22210,-37.74332047,144.9542236,2 Bellevue Street,Coburg,4410000,house,2009,3,1,2,SC_030,1267.0,19965,809.0,28.0,0,hospital_084,1254.0,S_172,986.0
21612,-37.766035,144.969835,89 Blyth Street,Brunswick,14450000,house,2011,3,1,2,SC_103,4082.0,19968,921.0,21.0,0,hospital_144,1078.0,S_074,961.0
56226,-37.848885,145.100659,15 Edwards Street,Burwood,24700000,house,2015,3,1,2,SC_042,3268.0,19849,1796.0,34.0,0,hospital_089,1109.0,S_112,2045.9999999999998
91010,-37.968784,145.061723,8 Devon Street,Cheltenham,12670000,house,2016,3,1,2,SC_003,2414.0,19866,672.0,35.0,0,hospital_082,1022.0,S_023,1160.0
16790,-37.699725,144.922128,206 Hilton Street,Glenroy,7154000,house,2014,3,1,2,SC_010,3485.0,20032,688.0,33.0,0,hospital_184,4972.0,S_209,718.0
27848,-37.581365,144.91945,82 Mareeba Way,Craigieburn,3810000,house,2011,3,2,2,SC_005,761.0,40221,3101.0,46.0,0,hospital_104,7718.0,S_178,1904.0
37747,-37.636088,145.039447,72 Ilani Street,Epping,4356000,house,2010,4,2,2,SC_062,4415.0,20005,1992.0,44.0,0,hospital_053,2658.0,S_196,2605.0
93316,-38.001453,145.098528,4 Hall Mark Road,Mordialloc,14690000,house,2014,4,2,2,SC_003,3476.0,19863,1111.0,43.0,0,hospital_001,2556.0,S_119,1273.0
754,-37.805682,144.895728,27 Pilgrim Street,Seddon,7200000,house,2015,3,1,0,SC_011,3155.0,19997,370.0,15.0,0,hospital_003,1606.0,S_201,585.0
54293,-37.814151,145.024797,24 Edgerton Street,Hawthorn,18360000,house,2015,3,2,0,SC_083,1181.0,19905,871.0,19.0,0,hospital_086,790.0,S_039,1078.0
55857,-37.83818054,145.0899811,62 Hunter Road,Camberwell,13632000,house,2008,3,2,2,SC_099,3203.0,19850,1423.0,32.0,0,hospital_089,2173.0,S_160,1706.0
43358,-37.727617,145.090882,9 Tom Roberts Crescent,Yallambie,12375000,house,2016,4,2,2,SC_017,3700.0,19983,1922.0,32.0,0,hospital_075,2830.0,S_020,2677.0
7165,-37.728988,144.821429,10 Driscolls Road,Kealba,4440000,house,2010,3,1,3,SC_107,1250.0,20001,2438.0,36.0,0,hospital_005,3558.0,S_222,1545.0
43342,-37.717131,145.076191,9 Dunvegan Crescent,Macleod,4545000,house,2011,4,2,2,SC_017,4353.0,19984,959.0,35.0,0,hospital_037,2387.0,S_020,2517.0
57333,-37.826601,145.084759,5 Margaret Street,Canterbury,5740000,house,2016,4,1,1,SC_099,2363.0,19893,390.0,29.0,0,hospital_117,3192.0,S_160,1529.0
11970,-37.713978,144.772281,1 Birchwood Way,Delahey,3366000,house,2016,3,2,2,SC_107,3429.0,20000,1440.0,39.0,0,hospital_057,6374.0,S_094,1345.0
39534,-37.699506,145.062681,12 Bent Street,Bundoora,5590000,house,2011,3,1,2,SC_047,5197.0,19984,2254.0,35.0,0,hospital_037,538.0,S_155,695.0
66819,-37.773517,145.351155,1 Tangermere Place,Lilydale,4485000,house,2016,3,2,2,SC_084,3695.0,19876,2025.9999999999998,58.0,0,hospital_113,1323.0,S_081,1517.0
79063,-37.954131,145.143342,4/67 Regent Ave,Springvale,4565000,house,2013,3,2,1,SC_057,5038.0,19913,1026.0,43.0,0,hospital_124,3594.0,S_075,729.0
19877,-37.793793,144.957745,107 Royal Parade,Parkville,20520000,house,2011,4,2,0,SC_007,2151.0,19970,1482.0,18.0,0,hospital_197,497.0,S_200,1840.0
13222,-37.716032,144.77973,5 Goldsmith Drive,Delahey,6000000,house,2011,4,2,1,SC_107,2740.0,20000,1729.0,39.0,0,hospital_057,5819.0,S_094,1559.0
45524,-37.68873,145.103588,8 Warrool Court,Greensborough,3870000,house,2013,3,2,2,SC_062,4422.0,19985,1744.0,39.0,0,hospital_075,1837.0,S_210,1603.0
75765,-37.9081459,145.1104889,15 Fenton Street,Huntingdale,4140000,house,2009,3,1,0,SC_087,3357.0,19916,782.0,36.0,0,hospital_166,1066.0,S_169,2106.0
12429,-37.691114999999996,144.757798,16A Albert Road,Sydenham,2907000,house,2013,2,1,1,SC_048,4874.0,20000,1823.0,39.0,0,hospital_057,9196.0,S_163,590.0
34607,-37.728507,145.035976,3 Nisbett Street,Reservoir,5040000,house,2014,3,1,2,SC_047,1224.0,20010,2861.0,33.0,0,hospital_025,1432.0,S_225,753.0
57852,-37.822693,145.146678,22 The Avenue,Blackburn,15860000,house,2014,5,2,2,SC_037,2171.0,19898,414.0,35.0,0,hospital_060,1411.0,S_018,973.0
43692,-37.704765,145.08465,3 Dunn Street,Watsonia,6864000,house,2016,2,1,2,SC_017,5852.0,19984,693.0,35.0,0,hospital_075,1869.0,S_020,1358.0
55125,-37.84395599,145.0580292,17 Middle Road,Camberwell,10681000,house,2009,3,1,1,SC_099,2183.0,19912,1179.0,17.0,0,hospital_168,352.0,S_160,1515.0
85938,-37.926212,144.990751,10 Menzies Avenue,Brighton,36400000,house,2010,4,2,3,SC_046,4433.0,19950,144.0,24.0,0,hospital_156,1609.0,S_009,1293.0
63971,-37.783103,145.290099,23 Bartlett Avenue,Croydon,9450000,house,2016,2,1,2,SC_022,1883.0,19878,1607.0,49.0,0,hospital_164,4091.9999999999995,S_181,1644.0
87451,-37.93154144,145.009613,19 Imbros Street,Hampton,18960000,house,2009,4,2,2,SC_046,2673.0,19949,1012.0,27.0,0,hospital_036,1318.0,S_088,896.0
53914,-37.815619,144.995555,92 Highett Street,Richmond,14450000,house,2014,2,1,1,SC_068,2072.0,19978,371.0,7.0,0,hospital_171,143.0,S_076,670.0
71395,-37.858598,145.214999,3 Kew Place,Wantirna,7155000,house,2010,4,2,2,SC_067,4750.0,19871,4255.0,46.0,0,hospital_008,1452.0,S_226,1034.0
68082,-37.83319855,145.0117035,4 Matthews Court,Toorak,15334000,house,2009,3,2,2,SC_038,875.0,19906,726.0,12.0,0,hospital_196,1464.0,S_102,852.0
66253,-37.781526,145.33783,33 Larbert Road,Mooroolbark,6748000,house,2012,4,2,2,SC_084,3346.0,19877,2266.0,53.0,0,hospital_113,2638.0,S_081,2615.0
12770,-37.710642,144.772949,25 Marlock Way,Delahey,5504000,house,2012,3,2,2,SC_107,3555.0,20000,1065.0,39.0,0,hospital_057,6646.0,S_094,972.0
86831,-37.891383,144.992344,5 Horton Close,Brighton,24720000,house,2011,5,2,2,SC_015,2725.0,19954,1053.0,17.0,0,hospital_116,1630.0,S_193,1295.0
30436,-37.766877,145.013225,80 Christmas Street,Northcote,18880000,house,2010,3,1,1,SC_001,2516.0,19930,1406.0,19.0,0,hospital_035,647.0,S_105,1952.0
3020,-37.81648,144.867362,2 Adeney Street,Yarraville,4914000,house,2012,2,1,2,SC_033,2138.0,20022,1957.0,21.0,0,hospital_056,3082.0,S_149,2592.0
6217,-37.7807657,144.8170499,15 McLean Street,Albion,6528000,house,2011,3,1,2,SC_102,1464.0,20004,757.0,28.0,0,hospital_174,1404.0,S_080,1415.0
84411,-37.849352,144.99822699999999,83 York Street,Prahran,11804000,house,2010,3,1,0,SC_066,469.0,19947,632.0,20.0,0,hospital_097,218.0,S_115,636.0
61486,-37.783406,145.253606,2 Jacks Place,Ringwood,15840000,house,2011,4,3,2,SC_022,3125.0,19878,2726.0,49.0,0,hospital_164,2717.0,S_157,1542.0
38607,-37.763446,145.029208,130 Green Street,Ivanhoe,6444000,house,2014,3,1,1,SC_001,1214.0,19932,1519.0,22.0,0,hospital_039,138.0,S_219,1224.0
81344,-37.981643,145.213569,5 McFARLANE CRES,Dandenong,8359000,house,2010,3,1,1,SC_112,620.0,19888,986.0,53.0,0,hospital_119,612.0,S_183,136.0
67398,-37.747817,145.347923,37 Winnetka Drive,Lilydale,7820000,house,2015,3,1,3,SC_084,3205.0,19876,857.0,58.0,0,hospital_151,932.0,S_233,1148.0
42928,-37.719431,145.058297,19 Heritage Court,Macleod,9520000,house,2015,4,2,2,SC_047,3255.0,19983,1204.0,32.0,0,hospital_025,1360.0,S_155,2327.0
3644,-37.820385,144.880753,5/215 Francis Street,Yarraville,8052000,house,2015,3,2,1,SC_033,3070.0,19996,952.0,16.0,0,hospital_056,3071.0,S_201,2661.0
72151,-37.84812164,145.2470093,2 Phyllis Street,Bayswater,2655000,house,2007,3,2,2,SC_032,4250.0,19870,1989.0,50.0,0,hospital_179,1719.0,S_139,1839.0
74903,-37.895160680000004,145.048645,26 Lyons Street,Carnegie,11410000,house,2009,3,2,1,SC_041,1455.0,19942,828.0,32.0,0,hospital_126,2641.0,S_015,1076.0
25494,-37.578071,144.927982,15 Midland Way,Craigieburn,4620000,house,2016,3,2,1,SC_005,770.0,40221,2969.0,46.0,0,hospital_104,8112.0,S_178,1851.0
21074,-37.761956,144.956437,33 Ford Street,Brunswick,15100000,house,2015,4,2,3,SC_030,3336.0,19967,382.0,23.0,0,hospital_011,836.0,S_074,928.0
51124,-37.788551,145.11554,26 Acheron Street,Doncaster,12120000,house,2014,5,3,2,SC_091,934.0,20042,3453.0,30.0,0,hospital_194,1694.0,S_188,764.0
80809,-37.97806931,145.2238922,142 David Street,Dandenong,3200000,house,2009,3,1,2,SC_112,1268.0,19888,1816.0,53.0,0,hospital_033,682.0,S_183,1027.0
16126,-37.70595551,144.8950958,69 Gowanbrae Drive,Gowanbrae,5733000,house,2009,3,2,2,SC_010,1155.0,20032,1955.0,33.0,0,hospital_184,4140.0,S_198,2370.0
87511,-37.939297,145.010258,21 Kerferd Street,Hampton,9789000,house,2016,3,2,1,SC_046,2466.0,19949,785.0,27.0,0,hospital_036,672.0,S_088,742.0
52768,-37.82481766,144.9978638,23a Dickmann Street,Richmond,10725000,house,2007,3,1,1,SC_038,1977.0,19907,190.0,6.0,0,hospital_122,738.0,S_076,1706.0
91156,-37.9830021,145.0430068,102 Pellatt Street,Beaumaris,13821000,house,2012,3,1,1,SC_079,3774.0,19865,1948.0,38.0,0,hospital_055,862.0,S_011,1712.0
65691,-37.778977,145.311791,111a Manchester Road,Mooroolbark,7518000,house,2016,3,1,1,SC_084,2326.0,19877,645.0,53.0,0,hospital_113,4230.0,S_168,2297.0
18458,-37.674613,144.916647,21 Talgarno Street,Broadmeadows,5025000,house,2011,3,1,2,SC_072,2701.0,20030,975.0,37.0,0,hospital_104,2683.0,S_153,587.0
71222,-37.86224747,145.2221069,19 Milpera Crescent,Wantirna,7616000,house,2009,4,2,2,SC_067,5181.0,19871,4261.0,46.0,0,hospital_008,1481.0,S_226,534.0
87027,-37.9265303,144.9897375,7 Esplanade Avenue,Brighton,16830000,house,2013,3,2,2,SC_046,4505.0,19950,52.0,24.0,0,hospital_156,1651.0,S_009,1358.0
31615,-37.73288345,145.0136414,1 Shakespeare Avenue,Preston,8100000,house,2009,2,1,3,SC_103,1271.0,20011,1079.0,30.0,0,hospital_139,2188.0,S_085,1062.0
20833,-37.774021,144.969546,23 Horne Street,Brunswick,12974000,house,2011,3,1,0,SC_008,4211.0,19969,959.0,20.0,0,hospital_144,1963.0,S_138,683.0
43049,-37.72781372,145.1041412,28 Aminya Cres,Yallambie,11660000,house,2007,4,2,1,SC_009,4347.0,19986,2069.0,40.0,0,hospital_075,2530.0,S_020,2599.0
5994,-37.779590999999996,144.838122,"1/6 Farnsworth Street,",Sunshine,5933000,house,2010,2,1,1,SC_102,503.0,20021,1097.0,25.0,0,hospital_174,536.0,S_080,497.0
52862,-37.821259,145.009846,27 Type Street,Richmond,13200000,house,2010,3,2,1,SC_038,2154.0,19906,730.0,12.0,0,hospital_122,564.0,S_076,1805.0
7440,-37.74248,144.778727,36 Camelot Drive,Albanvale,5076000,house,2016,4,2,2,SC_107,3037.0,20002,1896.0,33.0,0,hospital_057,3733.0,S_070,1024.0
